[03-Feb-2022 21:21:19 UTC] PHP Warning:  substr() expects at least 2 parameters, 1 given in /Applications/MAMP/htdocs/portfolio/inc/cards.php on line 35
[03-Feb-2022 21:21:19 UTC] PHP Warning:  substr() expects at least 2 parameters, 1 given in /Applications/MAMP/htdocs/portfolio/inc/cards.php on line 35
[03-Feb-2022 21:21:19 UTC] PHP Warning:  substr() expects at least 2 parameters, 1 given in /Applications/MAMP/htdocs/portfolio/inc/cards.php on line 35
[03-Feb-2022 21:21:19 UTC] PHP Warning:  substr() expects at least 2 parameters, 1 given in /Applications/MAMP/htdocs/portfolio/inc/cards.php on line 35
[03-Feb-2022 21:21:19 UTC] PHP Warning:  substr() expects at least 2 parameters, 1 given in /Applications/MAMP/htdocs/portfolio/inc/cards.php on line 35
[03-Feb-2022 21:21:19 UTC] PHP Warning:  substr() expects at least 2 parameters, 1 given in /Applications/MAMP/htdocs/portfolio/inc/cards.php on line 35
[03-Feb-2022 21:22:00 UTC] PHP Warning:  substr() expects at least 2 parameters, 1 given in /Applications/MAMP/htdocs/portfolio/inc/cards.php on line 35
[03-Feb-2022 21:22:00 UTC] PHP Warning:  substr() expects at least 2 parameters, 1 given in /Applications/MAMP/htdocs/portfolio/inc/cards.php on line 35
[03-Feb-2022 21:22:00 UTC] PHP Warning:  substr() expects at least 2 parameters, 1 given in /Applications/MAMP/htdocs/portfolio/inc/cards.php on line 35
[03-Feb-2022 21:22:00 UTC] PHP Warning:  substr() expects at least 2 parameters, 1 given in /Applications/MAMP/htdocs/portfolio/inc/cards.php on line 35
[03-Feb-2022 21:22:00 UTC] PHP Warning:  substr() expects at least 2 parameters, 1 given in /Applications/MAMP/htdocs/portfolio/inc/cards.php on line 35
[03-Feb-2022 21:22:00 UTC] PHP Warning:  substr() expects at least 2 parameters, 1 given in /Applications/MAMP/htdocs/portfolio/inc/cards.php on line 35
[03-Feb-2022 21:22:01 UTC] PHP Warning:  substr() expects at least 2 parameters, 1 given in /Applications/MAMP/htdocs/portfolio/inc/cards.php on line 35
[03-Feb-2022 21:22:01 UTC] PHP Warning:  substr() expects at least 2 parameters, 1 given in /Applications/MAMP/htdocs/portfolio/inc/cards.php on line 35
[03-Feb-2022 21:22:01 UTC] PHP Warning:  substr() expects at least 2 parameters, 1 given in /Applications/MAMP/htdocs/portfolio/inc/cards.php on line 35
[03-Feb-2022 21:22:01 UTC] PHP Warning:  substr() expects at least 2 parameters, 1 given in /Applications/MAMP/htdocs/portfolio/inc/cards.php on line 35
[03-Feb-2022 21:22:01 UTC] PHP Warning:  substr() expects at least 2 parameters, 1 given in /Applications/MAMP/htdocs/portfolio/inc/cards.php on line 35
[03-Feb-2022 21:22:01 UTC] PHP Warning:  substr() expects at least 2 parameters, 1 given in /Applications/MAMP/htdocs/portfolio/inc/cards.php on line 35
[11-Feb-2022 14:49:16 UTC] PHP Warning:  Use of undefined constant ‘name’ - assumed '‘name’' (this will throw an Error in a future version of PHP) in /Applications/MAMP/htdocs/portfolio/contactme.php on line 16
[11-Feb-2022 14:49:16 UTC] PHP Warning:  Use of undefined constant ‘subject’ - assumed '‘subject’' (this will throw an Error in a future version of PHP) in /Applications/MAMP/htdocs/portfolio/contactme.php on line 17
[11-Feb-2022 14:49:16 UTC] PHP Warning:  Use of undefined constant ‘email’ - assumed '‘email’' (this will throw an Error in a future version of PHP) in /Applications/MAMP/htdocs/portfolio/contactme.php on line 18
[11-Feb-2022 14:49:16 UTC] PHP Warning:  Use of undefined constant ‘message’ - assumed '‘message’' (this will throw an Error in a future version of PHP) in /Applications/MAMP/htdocs/portfolio/contactme.php on line 19
[11-Feb-2022 14:50:45 UTC] PHP Notice:  Undefined index: nameErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:50:45 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:50:45 UTC] PHP Notice:  Undefined index: messageErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:50:45 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:52:24 UTC] PHP Warning:  Use of undefined constant name - assumed 'name' (this will throw an Error in a future version of PHP) in /Applications/MAMP/htdocs/portfolio/contactme.php on line 16
[11-Feb-2022 14:52:24 UTC] PHP Notice:  Undefined index: nameErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:52:24 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:52:24 UTC] PHP Notice:  Undefined index: messageErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:52:24 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:52:25 UTC] PHP Warning:  Use of undefined constant name - assumed 'name' (this will throw an Error in a future version of PHP) in /Applications/MAMP/htdocs/portfolio/contactme.php on line 16
[11-Feb-2022 14:52:25 UTC] PHP Notice:  Undefined index: nameErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:52:25 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:52:25 UTC] PHP Notice:  Undefined index: messageErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:52:25 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:52:34 UTC] PHP Warning:  Use of undefined constant name - assumed 'name' (this will throw an Error in a future version of PHP) in /Applications/MAMP/htdocs/portfolio/contactme.php on line 16
[11-Feb-2022 14:52:34 UTC] PHP Notice:  Undefined index: nameErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:52:34 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:52:34 UTC] PHP Notice:  Undefined index: messageErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:52:34 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:52:34 UTC] PHP Warning:  Use of undefined constant name - assumed 'name' (this will throw an Error in a future version of PHP) in /Applications/MAMP/htdocs/portfolio/contactme.php on line 16
[11-Feb-2022 14:52:34 UTC] PHP Notice:  Undefined index: nameErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:52:34 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:52:34 UTC] PHP Notice:  Undefined index: messageErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:52:34 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:54:55 UTC] PHP Notice:  Undefined index: nameErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:54:55 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:54:55 UTC] PHP Warning:  Use of undefined constant ‘name’ - assumed '‘name’' (this will throw an Error in a future version of PHP) in /Applications/MAMP/htdocs/portfolio/contactme.php on line 118
[11-Feb-2022 14:54:55 UTC] PHP Notice:  Undefined index: messageErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:54:55 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:55:04 UTC] PHP Notice:  Undefined index: nameErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:55:04 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:55:04 UTC] PHP Warning:  Use of undefined constant ‘name’ - assumed '‘name’' (this will throw an Error in a future version of PHP) in /Applications/MAMP/htdocs/portfolio/contactme.php on line 118
[11-Feb-2022 14:55:04 UTC] PHP Notice:  Undefined index: messageErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:55:04 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:55:26 UTC] PHP Notice:  Undefined index: nameErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:55:26 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:55:26 UTC] PHP Warning:  Use of undefined constant ‘name’ - assumed '‘name’' (this will throw an Error in a future version of PHP) in /Applications/MAMP/htdocs/portfolio/contactme.php on line 118
[11-Feb-2022 14:55:26 UTC] PHP Notice:  Undefined index: messageErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:55:26 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:55:28 UTC] PHP Notice:  Undefined index: nameErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:55:28 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:55:28 UTC] PHP Warning:  Use of undefined constant ‘name’ - assumed '‘name’' (this will throw an Error in a future version of PHP) in /Applications/MAMP/htdocs/portfolio/contactme.php on line 118
[11-Feb-2022 14:55:28 UTC] PHP Notice:  Undefined index: messageErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:55:28 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:55:50 UTC] PHP Notice:  Undefined index: nameErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:55:50 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:55:50 UTC] PHP Warning:  Use of undefined constant ‘name’ - assumed '‘name’' (this will throw an Error in a future version of PHP) in /Applications/MAMP/htdocs/portfolio/contactme.php on line 118
[11-Feb-2022 14:55:50 UTC] PHP Notice:  Undefined index: messageErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:55:50 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:55:51 UTC] PHP Notice:  Undefined index: nameErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:55:51 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:55:51 UTC] PHP Warning:  Use of undefined constant ‘name’ - assumed '‘name’' (this will throw an Error in a future version of PHP) in /Applications/MAMP/htdocs/portfolio/contactme.php on line 118
[11-Feb-2022 14:55:51 UTC] PHP Notice:  Undefined index: messageErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:55:51 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:56:03 UTC] PHP Notice:  Undefined index: nameErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:56:03 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:56:03 UTC] PHP Notice:  Undefined index: messageErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:56:03 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:57:11 UTC] PHP Notice:  Undefined index: nameErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:57:11 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:57:11 UTC] PHP Notice:  Undefined index: messageErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:57:11 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:57:12 UTC] PHP Notice:  Undefined index: nameErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:57:12 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:57:12 UTC] PHP Notice:  Undefined index: messageErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:57:12 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:57:31 UTC] PHP Notice:  Undefined index: messageErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:57:31 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 131
[11-Feb-2022 14:58:47 UTC] PHP Notice:  Undefined index: nameErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 14:58:47 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 15:00:25 UTC] PHP Notice:  Undefined index: nameErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 15:00:25 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 15:00:54 UTC] PHP Notice:  Undefined index: emailErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 122
[11-Feb-2022 15:00:54 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 122
[11-Feb-2022 15:04:25 UTC] PHP Notice:  Undefined index: nameErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 15:04:25 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 15:04:42 UTC] PHP Notice:  Undefined index: nameErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 15:04:42 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 15:04:44 UTC] PHP Notice:  Undefined index: nameErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 15:04:44 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 15:05:08 UTC] PHP Notice:  Undefined index: nameErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 15:05:08 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 15:05:09 UTC] PHP Notice:  Undefined index: nameErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 15:05:09 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 15:05:12 UTC] PHP Notice:  Undefined index: nameErr in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[11-Feb-2022 15:05:12 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/contactme.php on line 117
[26-Feb-2022 10:43:05 UTC] PHP Parse error:  syntax error, unexpected '<' in /Applications/MAMP/htdocs/portfolio/index.php on line 47
[26-Feb-2022 10:49:31 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function baseUrl() in /Applications/MAMP/htdocs/portfolio/inc/header.php:64
Stack trace:
#0 /Applications/MAMP/htdocs/portfolio/index.php(5): include()
#1 {main}
  thrown in /Applications/MAMP/htdocs/portfolio/inc/header.php on line 64
[26-Feb-2022 10:49:42 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function baseUrl() in /Applications/MAMP/htdocs/portfolio/inc/header.php:64
Stack trace:
#0 /Applications/MAMP/htdocs/portfolio/index.php(5): include()
#1 {main}
  thrown in /Applications/MAMP/htdocs/portfolio/inc/header.php on line 64
[26-Feb-2022 10:49:43 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function baseUrl() in /Applications/MAMP/htdocs/portfolio/inc/header.php:64
Stack trace:
#0 /Applications/MAMP/htdocs/portfolio/index.php(5): include()
#1 {main}
  thrown in /Applications/MAMP/htdocs/portfolio/inc/header.php on line 64
[26-Feb-2022 10:51:56 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function baseUrl() in /Applications/MAMP/htdocs/portfolio/inc/header.php:65
Stack trace:
#0 /Applications/MAMP/htdocs/portfolio/index.php(5): include()
#1 {main}
  thrown in /Applications/MAMP/htdocs/portfolio/inc/header.php on line 65
[26-Feb-2022 10:51:57 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function baseUrl() in /Applications/MAMP/htdocs/portfolio/inc/header.php:65
Stack trace:
#0 /Applications/MAMP/htdocs/portfolio/index.php(5): include()
#1 {main}
  thrown in /Applications/MAMP/htdocs/portfolio/inc/header.php on line 65
[26-Feb-2022 10:52:14 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function baseUrl() in /Applications/MAMP/htdocs/portfolio/inc/header.php:65
Stack trace:
#0 /Applications/MAMP/htdocs/portfolio/index.php(5): include()
#1 {main}
  thrown in /Applications/MAMP/htdocs/portfolio/inc/header.php on line 65
[26-Feb-2022 10:52:45 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function baseUrl() in /Applications/MAMP/htdocs/portfolio/inc/header.php:65
Stack trace:
#0 /Applications/MAMP/htdocs/portfolio/index.php(5): include()
#1 {main}
  thrown in /Applications/MAMP/htdocs/portfolio/inc/header.php on line 65
[26-Feb-2022 10:52:46 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function baseUrl() in /Applications/MAMP/htdocs/portfolio/inc/header.php:65
Stack trace:
#0 /Applications/MAMP/htdocs/portfolio/index.php(5): include()
#1 {main}
  thrown in /Applications/MAMP/htdocs/portfolio/inc/header.php on line 65
[26-Feb-2022 10:52:47 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function baseUrl() in /Applications/MAMP/htdocs/portfolio/inc/header.php:65
Stack trace:
#0 /Applications/MAMP/htdocs/portfolio/index.php(5): include()
#1 {main}
  thrown in /Applications/MAMP/htdocs/portfolio/inc/header.php on line 65
[26-Feb-2022 10:52:56 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function baseUrl() in /Applications/MAMP/htdocs/portfolio/inc/header.php:65
Stack trace:
#0 /Applications/MAMP/htdocs/portfolio/index.php(5): include()
#1 {main}
  thrown in /Applications/MAMP/htdocs/portfolio/inc/header.php on line 65
[26-Feb-2022 11:00:20 UTC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO), expecting ';' in /Applications/MAMP/htdocs/portfolio/inc/functions.php on line 12
[26-Feb-2022 11:06:22 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function baseUrl() in /Applications/MAMP/htdocs/portfolio/inc/header.php:57
Stack trace:
#0 /Applications/MAMP/htdocs/portfolio/blog.php(47): include()
#1 {main}
  thrown in /Applications/MAMP/htdocs/portfolio/inc/header.php on line 57
[26-Feb-2022 11:08:39 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function baseUrl() in /Applications/MAMP/htdocs/portfolio/inc/header.php:58
Stack trace:
#0 /Applications/MAMP/htdocs/portfolio/blog.php(47): include()
#1 {main}
  thrown in /Applications/MAMP/htdocs/portfolio/inc/header.php on line 58
[26-Feb-2022 11:09:29 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function baseUrl() in /Applications/MAMP/htdocs/portfolio/inc/header.php:58
Stack trace:
#0 /Applications/MAMP/htdocs/portfolio/blog.php(47): include()
#1 {main}
  thrown in /Applications/MAMP/htdocs/portfolio/inc/header.php on line 58
[26-Feb-2022 11:10:33 UTC] PHP Parse error:  syntax error, unexpected '$first_part' (T_VARIABLE), expecting ';' or ',' in /Applications/MAMP/htdocs/portfolio/inc/header.php on line 58
[26-Feb-2022 11:28:17 UTC] PHP Notice:  Array to string conversion in /Applications/MAMP/htdocs/portfolio/inc/header.php on line 8
[26-Feb-2022 11:36:05 UTC] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO), expecting ';' or ',' in /Applications/MAMP/htdocs/portfolio/inc/functions.php on line 15
[26-Feb-2022 11:37:42 UTC] PHP Notice:  Undefined variable: url in /Applications/MAMP/htdocs/portfolio/inc/functions.php on line 15
[26-Feb-2022 11:37:42 UTC] PHP Notice:  Undefined variable: parse in /Applications/MAMP/htdocs/portfolio/inc/functions.php on line 16
[26-Feb-2022 11:37:42 UTC] PHP Notice:  Undefined variable: parse in /Applications/MAMP/htdocs/portfolio/inc/functions.php on line 17
[26-Feb-2022 11:37:42 UTC] PHP Notice:  Trying to access array offset on value of type null in /Applications/MAMP/htdocs/portfolio/inc/functions.php on line 17
[26-Feb-2022 11:40:51 UTC] PHP Notice:  Array to string conversion in /Applications/MAMP/htdocs/portfolio/inc/functions.php on line 15
[26-Feb-2022 16:15:42 UTC] PHP Notice:  Undefined variable: url in /Applications/MAMP/htdocs/portfolio/inc/functions.php on line 20
[26-Feb-2022 16:15:42 UTC] PHP Notice:  Undefined variable: url in /Applications/MAMP/htdocs/portfolio/inc/functions.php on line 20
[26-Feb-2022 16:15:42 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function str_ends_with() in /Applications/MAMP/htdocs/portfolio/inc/functions.php:29
Stack trace:
#0 /Applications/MAMP/htdocs/portfolio/inc/header.php(62): thisPage('resume.php')
#1 /Applications/MAMP/htdocs/portfolio/index.php(5): include('/Applications/M...')
#2 {main}
  thrown in /Applications/MAMP/htdocs/portfolio/inc/functions.php on line 29
[26-Feb-2022 16:15:46 UTC] PHP Notice:  Undefined variable: url in /Applications/MAMP/htdocs/portfolio/inc/functions.php on line 20
[26-Feb-2022 16:15:46 UTC] PHP Notice:  Undefined variable: url in /Applications/MAMP/htdocs/portfolio/inc/functions.php on line 20
[26-Feb-2022 16:15:46 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function str_ends_with() in /Applications/MAMP/htdocs/portfolio/inc/functions.php:29
Stack trace:
#0 /Applications/MAMP/htdocs/portfolio/inc/header.php(62): thisPage('resume.php')
#1 /Applications/MAMP/htdocs/portfolio/index.php(5): include('/Applications/M...')
#2 {main}
  thrown in /Applications/MAMP/htdocs/portfolio/inc/functions.php on line 29
[26-Feb-2022 16:16:58 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function str_ends_with() in /Applications/MAMP/htdocs/portfolio/inc/functions.php:28
Stack trace:
#0 /Applications/MAMP/htdocs/portfolio/inc/header.php(62): thisPage('resume.php')
#1 /Applications/MAMP/htdocs/portfolio/index.php(5): include('/Applications/M...')
#2 {main}
  thrown in /Applications/MAMP/htdocs/portfolio/inc/functions.php on line 28
[26-Feb-2022 16:16:59 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function str_ends_with() in /Applications/MAMP/htdocs/portfolio/inc/functions.php:28
Stack trace:
#0 /Applications/MAMP/htdocs/portfolio/inc/header.php(62): thisPage('resume.php')
#1 /Applications/MAMP/htdocs/portfolio/index.php(5): include('/Applications/M...')
#2 {main}
  thrown in /Applications/MAMP/htdocs/portfolio/inc/functions.php on line 28
[26-Feb-2022 16:17:04 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function str_ends_with() in /Applications/MAMP/htdocs/portfolio/inc/functions.php:28
Stack trace:
#0 /Applications/MAMP/htdocs/portfolio/inc/header.php(62): thisPage('resume.php')
#1 /Applications/MAMP/htdocs/portfolio/index.php(5): include('/Applications/M...')
#2 {main}
  thrown in /Applications/MAMP/htdocs/portfolio/inc/functions.php on line 28
[26-Feb-2022 16:17:11 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function str_ends_with() in /Applications/MAMP/htdocs/portfolio/inc/functions.php:28
Stack trace:
#0 /Applications/MAMP/htdocs/portfolio/inc/header.php(62): thisPage('resume.php')
#1 /Applications/MAMP/htdocs/portfolio/index.php(5): include('/Applications/M...')
#2 {main}
  thrown in /Applications/MAMP/htdocs/portfolio/inc/functions.php on line 28
[26-Feb-2022 16:17:32 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function str_ends_with() in /Applications/MAMP/htdocs/portfolio/inc/functions.php:28
Stack trace:
#0 /Applications/MAMP/htdocs/portfolio/inc/header.php(62): thisPage('resume.php')
#1 /Applications/MAMP/htdocs/portfolio/index.php(5): include('/Applications/M...')
#2 {main}
  thrown in /Applications/MAMP/htdocs/portfolio/inc/functions.php on line 28
[26-Feb-2022 16:17:33 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function str_ends_with() in /Applications/MAMP/htdocs/portfolio/inc/functions.php:28
Stack trace:
#0 /Applications/MAMP/htdocs/portfolio/inc/header.php(62): thisPage('resume.php')
#1 /Applications/MAMP/htdocs/portfolio/index.php(5): include('/Applications/M...')
#2 {main}
  thrown in /Applications/MAMP/htdocs/portfolio/inc/functions.php on line 28
[26-Feb-2022 16:17:53 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function str_ends_with() in /Applications/MAMP/htdocs/portfolio/inc/functions.php:28
Stack trace:
#0 /Applications/MAMP/htdocs/portfolio/inc/header.php(62): thisPage('resume.php')
#1 /Applications/MAMP/htdocs/portfolio/index.php(5): include('/Applications/M...')
#2 {main}
  thrown in /Applications/MAMP/htdocs/portfolio/inc/functions.php on line 28
[26-Feb-2022 16:18:00 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function str_ends_with() in /Applications/MAMP/htdocs/portfolio/inc/functions.php:28
Stack trace:
#0 /Applications/MAMP/htdocs/portfolio/inc/header.php(62): thisPage('resume.php')
#1 /Applications/MAMP/htdocs/portfolio/index.php(5): include('/Applications/M...')
#2 {main}
  thrown in /Applications/MAMP/htdocs/portfolio/inc/functions.php on line 28
[26-Feb-2022 16:18:01 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function str_ends_with() in /Applications/MAMP/htdocs/portfolio/inc/functions.php:28
Stack trace:
#0 /Applications/MAMP/htdocs/portfolio/inc/header.php(62): thisPage('resume.php')
#1 /Applications/MAMP/htdocs/portfolio/index.php(5): include('/Applications/M...')
#2 {main}
  thrown in /Applications/MAMP/htdocs/portfolio/inc/functions.php on line 28
[26-Feb-2022 16:18:42 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function str_ends_with() in /Applications/MAMP/htdocs/portfolio/inc/functions.php:28
Stack trace:
#0 /Applications/MAMP/htdocs/portfolio/inc/header.php(62): thisPage('resume.php')
#1 /Applications/MAMP/htdocs/portfolio/index.php(5): include('/Applications/M...')
#2 {main}
  thrown in /Applications/MAMP/htdocs/portfolio/inc/functions.php on line 28
